rates_code,rates_authority_id,rates_authority,region,location_code,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published
00000004825493,E09000031,Waltham Forest,Outer London - East and North East,188642057,113,HIGH STREET,LONDON,E17 7DB,Shops,249,Retail High Street,Retail,70.8,17750.0,2010-04-01 00:00:00+00:00,2010,2011-03,7224.250000000001,,,True,2010-04-01,,True
0000000482560A,E09000031,Waltham Forest,Outer London - East and North East,47917057,219,HIGH STREET,LONDON,E17 7BH,Shops,249,Retail High Street,Retail,60.41,21250.0,2010-04-01 00:00:00+00:00,2010,2011-03,8648.75,C.K POTS & PANS LIMITED,7283.17,True,2008-04-01,1095.0,True
00000004825703,E09000031,Waltham Forest,Outer London - East and North East,38251000,GND F 22,HIGH STREET,LONDON,E17 7LD,Shops,249,Retail High Street,Retail,119.5,13250.0,2010-04-01 00:00:00+00:00,2010,2011-03,5392.75,,,True,2010-04-01,,True
00000004825722,E09000031,Waltham Forest,Outer London - East and North East,226460057,207-209,HIGH STREET,LONDON,E17 7BH,Shops,249,Retail High Street,Retail,271.68,71000.0,2010-04-01 00:00:00+00:00,2010,2011-03,29394.0,SANTANDER UK PLC,37204.0,True,1994-04-01,6209.0,True
00000004825741,E09000031,Waltham Forest,Outer London - East and North East,194800057,211-213,HIGH STREET,LONDON,E17 7BH,Shops,249,Retail High Street,Retail,747.19,86000.0,2010-04-01 00:00:00+00:00,2010,2011-03,35604.0,ARGOS LTD,45064.0,True,2005-07-21,2080.0,True
00000004825756,E09000031,Waltham Forest,Outer London - East and North East,238350057,215,HIGH STREET,LONDON,E17 7BH,Shops,249,Retail High Street,Retail,215.33,37250.0,2010-04-01 00:00:00+00:00,2010,2011-03,15160.750000000002,,,True,2010-04-01,,True
0000000482576B,E09000031,Waltham Forest,Outer London - East and North East,237254057,205,HIGH STREET,LONDON,E17 7BH,Shops,249,Retail High Street,Retail,214.6,33750.0,2010-04-01 00:00:00+00:00,2010,2011-03,13736.250000000002,SPECSAVERS OPTICAL GROUP LTD,16571.25,True,1994-04-01,6209.0,True
0000000482578A,E09000031,Waltham Forest,Outer London - East and North East,237253057,R/O 82-84,HIGH STREET,LONDON,E17 7LD,Snooker Halls/Clubs,253,Leisure Amusement & Entertainment Centres,Leisure,128.46,3900.0,2010-04-01 00:00:00+00:00,2010,2011-03,1587.3000000000002,,,True,2010-04-01,,True
00000004825811,E09000031,Waltham Forest,Outer London - East and North East,4543293000,1,VERNON ROAD,LONDON,E17 7JY,Shops,249,Retail High Street,Retail,28.11,4350.0,2010-04-01 00:00:00+00:00,2010,2011-03,1770.45,,,True,2010-04-01,,True
00000004825949,E09000031,Waltham Forest,Outer London - East and North East,4263369000,214 (REAR),HIGH STREET,LONDON,E17 7JH,Shops,249,Retail High Street,Retail,42.78,9700.0,2010-04-01 00:00:00+00:00,2010,2011-03,3947.9,,,True,2010-04-01,,True
00000004825972,E09000031,Waltham Forest,Outer London - East and North East,254125057,198,HIGH STREET,LONDON,E17 7JH,Shops,249,Retail High Street,Retail,53.6,20750.0,2010-04-01 00:00:00+00:00,2010,2011-03,8445.25,NOBLE EXCHANGE INT LTD,6955.83,True,2010-04-01,365.0,True
00000004825987,E09000031,Waltham Forest,Outer London - East and North East,254126057,200,HIGH STREET,LONDON,E17 7JH,Shops,249,Retail High Street,Retail,87.4,24500.0,2010-04-01 00:00:00+00:00,2010,2011-03,9971.5,,,True,2010-04-01,,True
00000004826053,E09000031,Waltham Forest,Outer London - East and North East,560429000,116A,HIGH STREET,LONDON,E17 7JY,Shops,249,Retail High Street,Retail,10.3,4600.0,2010-02-11 00:00:00+00:00,2010,2011-03,1872.2,,,True,2010-02-11,,True
00000004826069,E09000031,Waltham Forest,Outer London - East and North East,3970984000,116,HIGH STREET,LONDON,E17 7JY,Shops,249,Retail High Street,Retail,112.45,28000.0,2010-02-11 00:00:00+00:00,2010,2011-03,11396.0,,,True,2010-02-11,,True
00000004826087,E09000031,Waltham Forest,Outer London - East and North East,870940000,191-193,HIGH STREET,LONDON,E17 7BX,Shops,249,Retail High Street,Retail,114.37,35500.0,2010-04-01 00:00:00+00:00,2010,2011-03,14448.500000000002,,,True,2010-04-01,,True
00000004826104,E09000031,Waltham Forest,Outer London - East and North East,1402995000,161,HIGH STREET,LONDON,E17 7BX,Shops,249,Retail High Street,Retail,68.49,15750.0,2010-04-01 00:00:00+00:00,2010,2011-03,6410.25,,,True,2010-04-01,,True
00000004826123,E09000031,Waltham Forest,Outer London - East and North East,1805764000,ADVERTISING RIGHT SITE NO 3763 01-02 (MAIDEN) O/S 43-49,HIGH STREET,LONDON,E17 7AD,Advertising Right,003,Other Public,,2.0,800.0,2010-04-01 00:00:00+00:00,2010,2011-03,325.6,,,True,2010-04-01,,True
00000004826138,E09000031,Waltham Forest,Outer London - East and North East,1962018000,7-17,HIGH STREET,LONDON,E17 7AB,Shops,249,Retail High Street,Retail,662.43,84500.0,2010-04-01 00:00:00+00:00,2010,2011-03,34983.0,,,True,2010-04-01,,True
00000004826157,E09000031,Waltham Forest,Outer London - East and North East,2779431000,235-237,HIGH STREET,LONDON,E17 7BH,Shops,249,Retail High Street,Retail,136.34,41000.0,2010-04-01 00:00:00+00:00,2010,2011-03,16687.0,,,True,2010-04-01,,True
00000004826183,E09000031,Waltham Forest,Outer London - East and North East,4401276000,109,HIGH STREET,LONDON,E17 7DB,Shops,249,Retail High Street,Retail,127.26,23750.0,2010-04-01 00:00:00+00:00,2010,2011-03,9666.25,,,True,2010-04-01,,True
00000004826193,E09000031,Waltham Forest,Outer London - East and North East,3649723000,251,HIGH STREET,LONDON,E17 7BH,Shops,249,Retail High Street,Retail,122.57,26000.0,2010-04-01 00:00:00+00:00,2010,2011-03,10582.0,PERCY INGLE BAKERIES LTD,14730.0,True,2003-01-28,2985.0,True
00000004826194,E09000031,Waltham Forest,Outer London - East and North East,4401278000,111,HIGH STREET,LONDON,E17 7DB,Shops,249,Retail High Street,Retail,109.82,20000.0,2009-11-16 00:00:00+00:00,2010,2011-03,8140.000000000001,,,True,2009-11-16,,True
00000004826214,E09000031,Waltham Forest,Outer London - East and North East,3645625000,1ST FLR 251,HIGH STREET,LONDON,E17 7BH,Stores,268,Retail High Street,Retail,57.09,2225.0,2010-04-01 00:00:00+00:00,2010,2011-03,905.575,PERCY INGLE BAKERIES LTD,1194.96,False,2003-01-28,2985.0,True
00000004826219,E09000031,Waltham Forest,Outer London - East and North East,4119663000,R/O 39/41,HIGH STREET,LONDON,E17 7AD,Shops,249,Retail High Street,Retail,50.85,6300.0,2010-04-01 00:00:00+00:00,2010,2011-03,2564.1000000000004,TWENTYFIRST CENTURY LAND LTD,0.0,True,2006-06-25,1741.0,True
00000004826301,E09000031,Waltham Forest,Outer London - East and North East,4841126000,174,HIGH STREET,LONDON,E17 7JS,Shops,249,Retail High Street,Retail,117.06,31500.0,2010-04-01 00:00:00+00:00,2010,2011-03,12820.5,,,True,2010-04-01,,True
00000004826336,E09000031,Waltham Forest,Outer London - East and North East,5106916000,160,HIGH STREET,LONDON,E17 7JS,Shops,249,Retail High Street,Retail,331.29,77000.0,2010-04-01 00:00:00+00:00,2010,2011-03,31878.0,,,True,2010-04-01,,True
00000004826343,E09000031,Waltham Forest,Outer London - East and North East,5106907000,164,HIGH STREET,LONDON,E17 7JS,Shops,249,Retail High Street,Retail,149.4,25500.0,2010-04-01 00:00:00+00:00,2010,2011-03,10378.5,PERFUMEMANIA LTD,7937.83,True,2005-11-02,1976.0,True
00000004826367,E09000031,Waltham Forest,Outer London - East and North East,5395366000,23,HIGH STREET,LONDON,E17 7AD,Shops,249,Retail High Street,Retail,69.8,11250.0,2010-04-01 00:00:00+00:00,2010,2011-03,4578.75,,,True,2010-04-01,,True
00000004826402,E09000031,Waltham Forest,Outer London - East and North East,5063781000,162,HIGH STREET,LONDON,E17 7JS,Shops,249,Retail High Street,Retail,147.68,47750.0,2010-04-01 00:00:00+00:00,2010,2011-03,19434.25,H SAMUEL LTD,23936.25,True,2005-04-01,2191.0,True
00000004826453,E09000031,Waltham Forest,Outer London - East and North East,6411327000,180-182,HIGH STREET,LONDON,E17 7JS,Shops,249,Retail High Street,Retail,454.9,77500.0,2010-04-01 00:00:00+00:00,2010,2011-03,32085.0,LLOYDS BANK PLC,38776.0,True,2008-07-30,975.0,True
00000004826462,E09000031,Waltham Forest,Outer London - East and North East,6932916000,34,HIGH STREET,LONDON,E17 7LD,Shops,249,Retail High Street,Retail,77.0,14250.0,2009-10-20 00:00:00+00:00,2010,2011-03,5799.75,,,True,2009-10-20,,True
00000004826653,E09000031,Waltham Forest,Outer London - East and North East,8664413000,PT FRONT RIGHT AND REAR 142,HIGH STREET,LONDON,E17 7JS,Shops,249,Retail High Street,Retail,219.32,41500.0,2010-04-01 00:00:00+00:00,2010,2011-03,16890.5,,,True,2010-04-01,,True
00000004826665,E09000031,Waltham Forest,Outer London - East and North East,8664415000,PT FRONT LEFT 142,HIGH STREET,LONDON,E17 7JS,Shops,249,Retail High Street,Retail,13.45,6500.0,2010-04-01 00:00:00+00:00,2010,2011-03,2645.5,,,True,2010-04-01,,True
00000004826684,E09000031,Waltham Forest,Outer London - East and North East,8632438000,183,HIGH STREET,LONDON,E17 7BX,Shops,249,Retail High Street,Retail,39.91,17000.0,2010-04-01 00:00:00+00:00,2010,2011-03,6919.000000000001,,,True,2010-04-01,,True
00000004826695,E09000031,Waltham Forest,Outer London - East and North East,8632440000,183B,HIGH STREET,LONDON,E17 7BX,Shops,249,Retail High Street,Retail,18.45,9000.0,2010-04-01 00:00:00+00:00,2010,2011-03,3663.0000000000005,,,True,2010-04-01,,True
00000004826745,E09000031,Waltham Forest,Outer London - East and North East,8772547000,ATM SITE AT 112,HIGH STREET,LONDON,E17 7JY,ATMs,018,Other Commercial,,2.0,16500.0,2010-04-01 00:00:00+00:00,2010,2011-03,6715.500000000001,SAINSBURYS BANK PLC,8101.5,True,2010-04-01,365.0,True
00000004826746,E09000031,Waltham Forest,Outer London - East and North East,8788879000,SAINSBURY'S 112,HIGH STREET,LONDON,E17 7JY,Hypermarkets/Superstores (over 2500m^2),139,Retail Other Superstores/ Retail Warehouses,Retail,4852.0,895000.0,2010-04-01 00:00:00+00:00,2010,2011-03,370530.0,SAINSBURY'S SUPERMARKETS LTD,425559.52,True,2010-04-01,365.0,True
00000004826756,E09000031,Waltham Forest,Outer London - East and North East,8875440000,24,HIGH STREET,LONDON,E17 7LD,Shops,249,Retail High Street,Retail,58.1,10000.0,2010-04-01 00:00:00+00:00,2010,2011-03,4070.0000000000005,,,True,2010-04-01,,True
0000000483001B,E09000031,Waltham Forest,Outer London - East and North East,239244057,ADVERTISING RIGHT SITE NO 3524 (ARTHUR MAIDEN LTD) ADJ 1,HIGHAM HILL ROAD,LONDON,E17 6EA,Advertising Right,003,Other Public,,2.0,2175.0,2010-04-01 00:00:00+00:00,2010,2011-03,885.225,PRIMESIGHT LTD,1067.93,True,2009-09-01,577.0,True
00000004831051,E09000031,Waltham Forest,Outer London - East and North East,48513057,97,HIGHAM HILL ROAD,LONDON,E17 6EA,Shops,249,Retail High Street,Retail,93.3,6300.0,2010-04-01 00:00:00+00:00,2010,2011-03,2564.1000000000004,,,True,2010-04-01,,True
0000000483153B,E09000031,Waltham Forest,Outer London - East and North East,48693057,289,HIGHAM HILL ROAD,LONDON,E17 5RQ,Shops,249,Retail High Street,Retail,67.21,5900.0,2010-04-01 00:00:00+00:00,2010,2011-03,2401.3,,,True,2010-04-01,,True
00000004831579,E09000031,Waltham Forest,Outer London - East and North East,184485057,GND F FRNT 301,HIGHAM HILL ROAD,LONDON,E17 5RQ,Shops,249,Retail High Street,Retail,17.7,3500.0,2010-04-01 00:00:00+00:00,2010,2011-03,1424.5,,,True,2010-04-01,,True
0000000483160B,E09000031,Waltham Forest,Outer London - East and North East,191718057,307,HIGHAM HILL ROAD,LONDON,E17 5RG,Shops,249,Retail High Street,Retail,88.5,7500.0,2010-04-01 00:00:00+00:00,2010,2011-03,3052.5,TOTE BOOKMAKERS LTD,4124.4,True,2007-09-01,1308.0,True
0000000483162A,E09000031,Waltham Forest,Outer London - East and North East,48626057,311,HIGHAM HILL ROAD,LONDON,E17 5RG,Shops,249,Retail High Street,Retail,19.5,3800.0,2010-04-01 00:00:00+00:00,2010,2011-03,1546.6000000000001,,,True,2010-04-01,,True
00000004831668,E09000031,Waltham Forest,Outer London - East and North East,48629057,315,HIGHAM HILL ROAD,LONDON,E17 5RG,Shops,249,Retail High Street,Retail,46.2,6000.0,2010-04-01 00:00:00+00:00,2010,2011-03,2442.0,,,True,2010-04-01,,True
00000004831704,E09000031,Waltham Forest,Outer London - East and North East,184487057,323-327,HIGHAM HILL ROAD,LONDON,E17 5RG,Shops,249,Retail High Street,Retail,360.68,28750.0,2010-04-01 00:00:00+00:00,2010,2011-03,11701.25,COOPERATIVE GROUP LIMITED,14116.25,True,1994-04-01,6209.0,True
00000004831795,E09000031,Waltham Forest,Outer London - East and North East,184488057,347-349,HIGHAM HILL ROAD,LONDON,E17 5RG,Shops,249,Retail High Street,Retail,90.67,8300.0,2010-04-01 00:00:00+00:00,2010,2011-03,3378.1000000000004,,,True,2010-04-01,,True
00000004831808,E09000031,Waltham Forest,Outer London - East and North East,4756916000,347A,HIGHAM HILL ROAD,LONDON,E17 5RG,Land Used For Storage,148,Warehousing  Large Scale and High Bay,Industrial,62.2,2025.0,2010-04-01 00:00:00+00:00,2010,2011-03,824.1750000000001,JAYDECK LTD,1092.59,False,2007-08-10,1330.0,True
00000004833606,E09000031,Waltham Forest,Outer London - East and North East,48537057,178,HIGHAM HILL ROAD,LONDON,E17 6EJ,Shops,249,Retail High Street,Retail,31.7,7000.0,2010-04-01 00:00:00+00:00,2010,2011-03,2849.0,,,True,2010-04-01,,True
00000004833697,E09000031,Waltham Forest,Outer London - East and North East,48544057,192,HIGHAM HILL ROAD,LONDON,E17 6EJ,Shops,249,Retail High Street,Retail,49.39,8000.0,2010-04-01 00:00:00+00:00,2010,2011-03,3256.0,,,True,2010-04-01,,True
00000004833733,E09000031,Waltham Forest,Outer London - East and North East,48654057,196,HIGHAM HILL ROAD,LONDON,E17 5RQ,Shops,249,Retail High Street,Retail,141.4,8900.0,2010-04-01 00:00:00+00:00,2010,2011-03,3622.3,LLOYDS CHEMISTS RETAIL LTD,4369.9,True,1994-04-01,6209.0,True
00000004833807,E09000031,Waltham Forest,Outer London - East and North East,5742233000,319,HIGHAM HILL ROAD,LONDON,E17 5RG,Shops,249,Retail High Street,Retail,24.45,4250.0,2010-04-01 00:00:00+00:00,2010,2011-03,1729.7500000000002,,,True,2010-04-01,,True
00000004833817,E09000031,Waltham Forest,Outer London - East and North East,5742234000,321,HIGHAM HILL ROAD,LONDON,E17 5RG,Shops,249,Retail High Street,Retail,28.48,5200.0,2010-04-01 00:00:00+00:00,2010,2011-03,2116.4,,,True,2010-04-01,,True
00000004833827,E09000031,Waltham Forest,Outer London - East and North East,6363406000,UNIT G R/O 361,HIGHAM HILL ROAD,LONDON,E17 5QY,Stores,268,Retail High Street,Retail,9.3,500.0,2010-01-21 00:00:00+00:00,2010,2011-03,203.5,J S TURTON LTD,322.94,True,2008-04-01,1095.0,True
00000004833837,E09000031,Waltham Forest,Outer London - East and North East,6363404000,(INCL UNITS E-F & H) 361,HIGHAM HILL ROAD,LONDON,E17 5QY,Offices (Inc Computer Centres),203,Office General,Office,81.46,5000.0,2010-04-01 00:00:00+00:00,2010,2011-03,2035.0000000000002,S.G.K. INVESTMENTS LTD,0.0,True,2008-04-01,1095.0,True
00000004834238,E09000031,Waltham Forest,Outer London - East and North East,48659057,208,HIGHAM HILL ROAD,LONDON,E17 5RQ,Cafes,409,Retail Restaurants & Cafes,Retail,46.8,6200.0,2010-04-01 00:00:00+00:00,2010,2011-03,2523.4,,,True,2010-04-01,,True
00000004834416,E09000031,Waltham Forest,Outer London - East and North East,192575057,256 HIGHAM HILL ROAD,,LONDON,E17 5RQ,Post Offices,429,Retail High Street,Retail,69.4,9500.0,2010-04-01 00:00:00+00:00,2010,2011-03,3866.5000000000005,,,True,2010-04-01,,True
00000004834435,E09000031,Waltham Forest,Outer London - East and North East,5470256000,258-260 & GF 262,HIGHAM HILL ROAD,LONDON,E17 5RQ,"Surgeries, Clinics, Health Centres (Rental Valuation)",437,Other Public,,289.31,42250.0,2010-04-01 00:00:00+00:00,2010,2011-03,17195.75,,,True,2010-04-01,,True
00000004834492,E09000031,Waltham Forest,Outer London - East and North East,48690057,272,HIGHAM HILL ROAD,LONDON,E17 5RQ,Shops,249,Retail High Street,Retail,44.25,8500.0,2010-04-01 00:00:00+00:00,2010,2011-03,3459.5000000000005,,,True,2010-04-01,,True
00000004834505,E09000031,Waltham Forest,Outer London - East and North East,48691057,274,HIGHAM HILL ROAD,LONDON,E17 5RQ,Shops,249,Retail High Street,Retail,47.2,9300.0,2010-04-01 00:00:00+00:00,2010,2011-03,3785.1000000000004,,,True,2010-04-01,,True
0000000483451A,E09000031,Waltham Forest,Outer London - East and North East,48607057,278,HIGHAM HILL ROAD,LONDON,E17 5RG,Shops,249,Retail High Street,Retail,66.5,5100.0,2010-04-01 00:00:00+00:00,2010,2011-03,2075.7000000000003,,,True,2010-04-01,,True
00000004834666,E09000031,Waltham Forest,Outer London - East and North East,48625057,310,HIGHAM HILL ROAD,LONDON,E17 5RG,Shops,249,Retail High Street,Retail,13.9,3450.0,2010-04-01 00:00:00+00:00,2010,2011-03,1404.15,,,True,2010-04-01,,True
00000004835531,E09000031,Waltham Forest,Outer London - East and North East,6098891000,UNITS C & D R/O 359-361,HIGHAM HILL ROAD,LONDON,E17 5QY,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,93.79,6900.0,2010-04-01 00:00:00+00:00,2010,2011-03,2808.3,,,True,2010-04-01,,True
00000004835743,E09000031,Waltham Forest,Outer London - East and North East,253600057,UNIT B R/O 359-361,HIGHAM HILL ROAD,LONDON,E17 5QY,Stores,268,Retail High Street,Retail,24.34,2350.0,2010-04-01 00:00:00+00:00,2010,2011-03,956.45,J & S TURTON LTD,0.0,True,2006-10-16,1628.0,True
00000004835762,E09000031,Waltham Forest,Outer London - East and North East,254597057,UNIT A R/O 359-361,HIGHAM HILL ROAD,LONDON,E17 5QY,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,21.94,3100.0,2010-04-01 00:00:00+00:00,2010,2011-03,1261.7,,,True,2010-04-01,,True
0000000484832A,E09000031,Waltham Forest,Outer London - East and North East,3044845000,GRD & 1ST FLRS 101,HIGHAM STATION AVENUE,LONDON,E4 9AY,Day Nurseries/Play Schools,085,Office General,Office,134.7,12750.0,2010-04-01 00:00:00+00:00,2010,2011-03,5189.25,,,True,2010-04-01,,True
0000000487907A,E09000031,Waltham Forest,Outer London - East and North East,184507057,9A-11A,HOE STREET,LONDON,E17 4SD,Clubs & Institutions,061,Other Commercial,,281.9,7700.0,2010-04-01 00:00:00+00:00,2010,2011-03,3133.9,,,True,2010-04-01,,True
00000004879084,E09000031,Waltham Forest,Outer London - East and North East,754258000,13A,HOE STREET,LONDON,E17 4SD,Shops,249,Retail High Street,Retail,64.9,7200.0,2010-04-01 00:00:00+00:00,2010,2011-03,2930.4,,,True,2010-04-01,,True
00000004879173,E09000031,Waltham Forest,Outer London - East and North East,185460057,61-63,TOWER HAMLETS ROAD,LONDON,E17 4RQ,Clubs & Institutions,061,Other Commercial,,520.26,14250.0,2010-04-01 00:00:00+00:00,2010,2011-03,5799.75,WALTHAMSTOW TRADES HALL AND INSTITUTE LTD,9203.73,True,1994-04-01,6209.0,True
00000004879328,E09000031,Waltham Forest,Outer London - East and North East,49596057,57,HOE STREET,LONDON,E17 4SA,Shops,249,Retail High Street,Retail,39.5,7400.0,2010-04-01 00:00:00+00:00,2010,2011-03,3011.8,,,True,2010-04-01,,True
00000004879347,E09000031,Waltham Forest,Outer London - East and North East,49600057,59,HOE STREET,LONDON,E17 4SA,Shops,249,Retail High Street,Retail,26.84,5300.0,2010-04-01 00:00:00+00:00,2010,2011-03,2157.1000000000004,,,True,2010-04-01,,True
0000000487937B,E09000031,Waltham Forest,Outer London - East and North East,184578057,65-71,HOE STREET,LONDON,E17 4SA,Car Showrooms,042,Retail Other Superstores/ Retail Warehouses,Retail,78.0,14500.0,2010-04-01 00:00:00+00:00,2010,2011-03,5901.5,TRAN'S CITY CAR CENTRE LTD,,True,1994-04-01,6209.0,True
00000004879385,E09000031,Waltham Forest,Outer London - East and North East,49606057,73,HOE STREET,LONDON,E17 4SA,Shops,249,Retail High Street,Retail,35.6,5800.0,2010-04-01 00:00:00+00:00,2010,2011-03,2360.6000000000004,,,True,2010-04-01,,True
